order_id,order_date,ship_mode,segment,country,city,state,region,category,sub_category,product_id,cost_price,sale_price,quantity,discount_percent,year,month,cost,sales,profit
9076,2022-09-17,First Class,Consumer,United States,Lakewood,Ohio,East,Office Supplies,Binders,OFF-BI-10000773,10,10,3,2,2022,9,30,29.4,-0.6000000000000014
9077,2023-05-28,First Class,Consumer,United States,Lakewood,Ohio,East,Office Supplies,Supplies,OFF-SU-10004661,30,30,4,5,2023,5,120,114.0,-6.0
9078,2022-04-06,Standard Class,Corporate,United States,Omaha,Nebraska,Central,Technology,Accessories,TEC-AC-10003280,70,90,3,4,2022,4,210,259.2,49.19999999999999
9079,2022-08-29,Standard Class,Consumer,United States,Henderson,Kentucky,South,Furniture,Furnishings,FUR-FU-10003773,280,320,4,4,2022,8,1120,1228.8,108.79999999999995
9080,2022-08-03,Standard Class,Consumer,United States,Henderson,Kentucky,South,Office Supplies,Binders,OFF-BI-10002412,10,10,1,3,2022,8,10,9.7,-0.3000000000000007
9081,2023-12-13,Second Class,Corporate,United States,Santa Ana,California,West,Technology,Phones,TEC-PH-10002564,130,140,6,5,2023,12,780,798.0,18.0
9082,2022-03-09,Second Class,Corporate,United States,Santa Ana,California,West,Office Supplies,Paper,OFF-PA-10002262,20,20,3,3,2022,3,60,58.199999999999996,-1.8000000000000043
9083,2023-06-19,Standard Class,Consumer,United States,Springfield,Virginia,South,Office Supplies,Art,OFF-AR-10000246,10,10,2,5,2023,6,20,19.0,-1.0
9084,2022-10-09,First Class,Corporate,United States,Suffolk,Virginia,South,Office Supplies,Storage,OFF-ST-10002554,140,150,3,4,2022,10,420,432.0,12.0
9085,2022-10-17,First Class,Corporate,United States,Suffolk,Virginia,South,Office Supplies,Paper,OFF-PA-10002751,30,30,5,5,2022,10,150,142.5,-7.5
9086,2022-09-27,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,OFF-BI-10004318,270,280,2,2,2022,9,540,548.8,8.799999999999955
9087,2022-01-05,Standard Class,Corporate,United States,Houston,Texas,Central,Office Supplies,Appliances,OFF-AP-10001564,80,90,2,4,2022,1,160,172.79999999999998,12.799999999999983
9088,2023-10-17,Standard Class,Corporate,United States,Houston,Texas,Central,Furniture,Chairs,FUR-CH-10000513,370,450,5,4,2023,10,1850,2160.0,310.0
9089,2022-06-20,Standard Class,Corporate,United States,Cary,North Carolina,South,Technology,Phones,TEC-PH-10001433,240,250,3,4,2022,6,720,720.0,0.0
9090,2023-09-15,Second Class,Consumer,United States,Springfield,Ohio,East,Office Supplies,Storage,OFF-ST-10002790,280,300,5,2,2023,9,1400,1470.0,70.0
9091,2023-08-25,First Class,Consumer,United States,Louisville,Kentucky,South,Office Supplies,Storage,OFF-ST-10002974,330,350,8,2,2023,8,2640,2744.0,104.0
9092,2023-08-02,Second Class,Corporate,United States,Troy,Ohio,East,Office Supplies,Paper,OFF-PA-10003177,20,20,3,3,2023,8,60,58.199999999999996,-1.8000000000000043
9093,2022-05-19,Second Class,Corporate,United States,Troy,Ohio,East,Furniture,Bookcases,FUR-BO-10001918,440,480,6,5,2022,5,2640,2736.0,96.0
9094,2022-01-21,Standard Class,Consumer,United States,Detroit,Michigan,Central,Technology,Phones,TEC-PH-10001299,250,300,2,3,2022,1,500,582.0,82.0
9095,2022-12-31,Standard Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Binders,OFF-BI-10004224,330,400,6,3,2022,12,1980,2328.0,348.0
9096,2023-04-20,Standard Class,Consumer,United States,Detroit,Michigan,Central,Technology,Phones,TEC-PH-10001300,30,40,2,3,2023,4,60,77.6,17.599999999999994
9097,2023-12-16,Standard Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Labels,OFF-LA-10004178,30,30,7,5,2023,12,210,199.5,-10.5
9098,2023-07-18,Standard Class,Consumer,United States,Bloomington,Indiana,Central,Office Supplies,Paper,OFF-PA-10000289,30,30,5,4,2023,7,150,144.0,-6.0
9099,2022-06-29,Standard Class,Home Office,United States,Dallas,Texas,Central,Technology,Phones,TEC-PH-10002085,350,370,7,2,2022,6,2450,2538.2,88.19999999999982
9100,2022-02-21,Standard Class,Home Office,United States,Dallas,Texas,Central,Office Supplies,Paper,OFF-PA-10001934,10,10,2,4,2022,2,20,19.2,-0.8000000000000007
9101,2022-01-02,Standard Class,Home Office,United States,Dallas,Texas,Central,Technology,Accessories,TEC-AC-10003033,750,790,3,3,2022,1,2250,2298.9,48.90000000000009
9102,2022-08-22,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Art,OFF-AR-10001683,20,20,3,3,2022,8,60,58.199999999999996,-1.8000000000000043
9103,2023-08-04,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,OFF-ST-10001713,70,80,2,5,2023,8,140,152.0,12.0
9104,2023-12-22,Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,FUR-FU-10000193,50,60,5,5,2023,12,250,285.0,35.0
9105,2022-10-13,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,OFF-BI-10000474,30,30,10,2,2022,10,300,294.0,-6.0
9106,2022-09-04,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,OFF-ST-10000129,150,180,2,3,2022,9,300,349.2,49.19999999999999
9107,2022-07-22,Standard Class,Consumer,United States,Houston,Texas,Central,Technology,Machines,TEC-MA-10001016,250,290,3,4,2022,7,750,835.1999999999999,85.19999999999993
9108,2022-04-27,First Class,Corporate,United States,Haltom City,Texas,Central,Office Supplies,Supplies,OFF-SU-10002557,20,20,2,5,2022,4,40,38.0,-2.0
9109,2022-09-04,First Class,Corporate,United States,Haltom City,Texas,Central,Office Supplies,Paper,OFF-PA-10002160,30,30,7,5,2022,9,210,199.5,-10.5
9110,2023-10-22,First Class,Corporate,United States,Haltom City,Texas,Central,Technology,Accessories,TEC-AC-10003095,180,210,2,5,2023,10,360,399.0,39.0
9111,2023-06-13,First Class,Home Office,United States,Richmond,Virginia,South,Office Supplies,Envelopes,OFF-EN-10003160,40,40,5,4,2023,6,200,192.0,-8.0
9112,2023-09-26,First Class,Home Office,United States,Richmond,Virginia,South,Technology,Accessories,TEC-AC-10001542,20,20,2,2,2023,9,40,39.2,-0.7999999999999972
9113,2022-09-09,First Class,Home Office,United States,Richmond,Virginia,South,Office Supplies,Storage,OFF-ST-10003641,290,320,4,3,2022,9,1160,1241.6,81.59999999999991
9114,2023-03-13,First Class,Home Office,United States,Richmond,Virginia,South,Office Supplies,Binders,OFF-BI-10002432,20,20,3,3,2023,3,60,58.199999999999996,-1.8000000000000043
9115,2022-08-07,Second Class,Corporate,United States,Los Angeles,California,West,Technology,Phones,TEC-PH-10004094,580,620,5,4,2022,8,2900,2976.0,76.0
9116,2022-10-11,Second Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Phones,TEC-PH-10001817,410,430,2,4,2022,10,820,825.6,5.600000000000023
9117,2023-04-14,Second Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,FUR-FU-10002759,30,30,2,4,2023,4,60,57.599999999999994,-2.4000000000000057
9118,2023-01-13,Second Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,FUR-CH-10000309,850,890,3,2,2023,1,2550,2616.6,66.59999999999991
9119,2023-08-03,Second Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,OFF-PA-10003673,20,20,4,4,2023,8,80,76.8,-3.200000000000003
9120,2022-07-01,Standard Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Labels,OFF-LA-10000452,20,20,7,2,2022,7,140,137.2,-2.8000000000000114
9121,2022-06-25,Standard Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Paper,OFF-PA-10000210,90,100,5,2,2022,6,450,490.0,40.0
9122,2022-04-09,Second Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Appliances,OFF-AP-10000358,90,90,7,5,2022,4,630,598.5,-31.5
9123,2023-11-18,Same Day,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,OFF-PA-10002137,10,10,1,3,2023,11,10,9.7,-0.3000000000000007
9124,2023-01-17,Second Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,OFF-BI-10003364,70,80,9,3,2023,1,630,698.4,68.39999999999998
9125,2023-04-15,Second Class,Home Office,United States,Houston,Texas,Central,Furniture,Furnishings,FUR-FU-10001940,10,10,3,5,2023,4,30,28.5,-1.5
9126,2023-04-30,Second Class,Home Office,United States,Houston,Texas,Central,Furniture,Furnishings,FUR-FU-10000320,10,10,4,4,2023,4,40,38.4,-1.6000000000000014
9127,2023-09-12,Standard Class,Home Office,United States,Las Cruces,New Mexico,West,Office Supplies,Art,OFF-AR-10004441,10,10,2,4,2023,9,20,19.2,-0.8000000000000007
9128,2022-08-14,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,OFF-ST-10002182,40,50,3,4,2022,8,120,144.0,24.0
9129,2023-05-14,First Class,Corporate,United States,Redmond,Oregon,West,Office Supplies,Binders,OFF-BI-10002931,80,90,7,3,2023,5,560,611.1,51.10000000000002
9130,2022-05-26,Second Class,Consumer,United States,Cleveland,Ohio,East,Furniture,Bookcases,FUR-BO-10004357,290,300,3,4,2022,5,870,864.0,-6.0
9131,2022-04-07,Second Class,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Art,OFF-AR-10000475,20,20,2,3,2022,4,40,38.8,-1.2000000000000028
9132,2023-05-31,Standard Class,Corporate,United States,Laurel,Maryland,East,Furniture,Furnishings,FUR-FU-10001473,30,30,2,4,2023,5,60,57.599999999999994,-2.4000000000000057
9133,2022-09-08,Standard Class,Corporate,United States,Laurel,Maryland,East,Office Supplies,Appliances,OFF-AP-10001469,120,130,3,2,2022,9,360,382.2,22.19999999999999
9134,2023-08-27,Standard Class,Home Office,United States,San Diego,California,West,Technology,Phones,TEC-PH-10004447,490,560,5,2,2023,8,2450,2744.0,294.0
9135,2023-12-19,Standard Class,Corporate,United States,Wilson,North Carolina,South,Office Supplies,Storage,OFF-ST-10001469,120,130,3,2,2023,12,360,382.2,22.19999999999999
9136,2022-03-14,Standard Class,Corporate,United States,Wilson,North Carolina,South,Office Supplies,Storage,OFF-ST-10000060,40,50,1,5,2022,3,40,47.5,7.5
9137,2022-05-19,Standard Class,Corporate,United States,Wilson,North Carolina,South,Office Supplies,Paper,OFF-PA-10000807,10,10,3,3,2022,5,30,29.099999999999998,-0.9000000000000021
9138,2022-01-29,Standard Class,Consumer,United States,Saint Petersburg,Florida,South,Office Supplies,Binders,OFF-BI-10000666,20,20,2,2,2022,1,40,39.2,-0.7999999999999972
9139,2023-05-30,Standard Class,Consumer,United States,Saint Petersburg,Florida,South,Technology,Phones,TEC-PH-10002890,150,180,5,4,2023,5,750,864.0,114.0
9140,2023-05-06,Standard Class,Consumer,United States,Buffalo Grove,Illinois,Central,Technology,Accessories,TEC-AC-10000844,440,480,7,5,2023,5,3080,3192.0,112.0
9141,2022-01-27,Second Class,Home Office,United States,Los Angeles,California,West,Technology,Accessories,TEC-AC-10002402,150,160,2,3,2022,1,300,310.4,10.399999999999977
9142,2022-09-21,First Class,Corporate,United States,New York City,New York,East,Technology,Phones,TEC-PH-10003988,30,40,4,3,2022,9,120,155.2,35.19999999999999
9143,2023-06-19,Standard Class,Consumer,United States,Las Vegas,Nevada,West,Office Supplies,Binders,OFF-BI-10004040,10,10,2,4,2023,6,20,19.2,-0.8000000000000007
9144,2022-09-12,Standard Class,Consumer,United States,Las Vegas,Nevada,West,Technology,Phones,TEC-PH-10004094,1030,1120,9,5,2022,9,9270,9576.0,306.0
9145,2023-09-18,Standard Class,Consumer,United States,Las Vegas,Nevada,West,Office Supplies,Appliances,OFF-AP-10000358,60,60,5,3,2023,9,300,291.0,-9.0
9146,2022-06-10,Standard Class,Consumer,United States,Naperville,Illinois,Central,Office Supplies,Binders,OFF-BI-10000138,0,0,3,2,2022,6,0,0.0,0.0
9147,2023-09-22,Standard Class,Corporate,United States,Burlington,Vermont,East,Technology,Accessories,TEC-AC-10002926,80,100,2,3,2023,9,160,194.0,34.0
9148,2022-03-24,Standard Class,Corporate,United States,Burlington,Vermont,East,Office Supplies,Art,OFF-AR-10003477,10,10,6,2,2022,3,60,58.8,-1.2000000000000028
9149,2023-08-13,Standard Class,Corporate,United States,Burlington,Vermont,East,Office Supplies,Storage,OFF-ST-10001526,1330,1560,13,2,2023,8,17290,19874.4,2584.4000000000015
9150,2023-12-29,Standard Class,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Binders,OFF-BI-10001765,120,140,4,3,2023,12,480,543.1999999999999,63.19999999999993
9151,2022-03-09,Standard Class,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Appliances,OFF-AP-10004859,60,70,5,4,2022,3,300,336.0,36.0
9152,2022-04-23,Second Class,Consumer,United States,Avondale,Arizona,West,Office Supplies,Art,OFF-AR-10003179,10,10,2,2,2022,4,20,19.6,-0.3999999999999986
9153,2023-10-19,Second Class,Consumer,United States,Avondale,Arizona,West,Technology,Accessories,TEC-AC-10002345,20,20,2,3,2023,10,40,38.8,-1.2000000000000028
9154,2022-08-14,Second Class,Consumer,United States,Avondale,Arizona,West,Office Supplies,Art,OFF-AR-10001246,20,20,7,4,2022,8,140,134.4,-5.599999999999994
9155,2022-03-18,Second Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,FUR-FU-10004864,20,20,2,2,2022,3,40,39.2,-0.7999999999999972
9156,2023-10-13,Standard Class,Consumer,United States,Las Vegas,Nevada,West,Office Supplies,Paper,OFF-PA-10001804,30,40,6,4,2023,10,180,230.39999999999998,50.39999999999998
9157,2022-07-25,Standard Class,Corporate,United States,Bangor,Maine,East,Office Supplies,Appliances,OFF-AP-10001271,90,100,2,3,2022,7,180,194.0,14.0
9158,2022-09-05,Standard Class,Corporate,United States,Bangor,Maine,East,Office Supplies,Paper,OFF-PA-10004353,240,260,13,3,2022,9,3120,3278.6,158.5999999999999
9159,2023-07-28,Standard Class,Corporate,United States,Bangor,Maine,East,Technology,Accessories,TEC-AC-10002473,240,260,9,5,2023,7,2160,2223.0,63.0
9160,2023-06-29,Standard Class,Home Office,United States,Hendersonville,Tennessee,South,Office Supplies,Binders,OFF-BI-10003314,0,0,3,3,2023,6,0,0.0,0.0
9161,2023-09-14,Standard Class,Home Office,United States,Hendersonville,Tennessee,South,Office Supplies,Binders,OFF-BI-10004465,10,10,5,5,2023,9,50,47.5,-2.5
9162,2023-05-03,Standard Class,Consumer,United States,Eau Claire,Wisconsin,Central,Furniture,Bookcases,FUR-BO-10003450,380,410,7,5,2023,5,2660,2726.5,66.5
9163,2022-10-29,Standard Class,Consumer,United States,Eau Claire,Wisconsin,Central,Furniture,Chairs,FUR-CH-10002335,560,680,3,3,2022,10,1680,1978.8,298.79999999999995
9164,2023-07-20,Standard Class,Consumer,United States,Chicago,Illinois,Central,Technology,Accessories,TEC-AC-10003433,0,0,3,2,2023,7,0,0.0,0.0
9165,2023-04-14,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Appliances,OFF-AP-10003849,130,140,2,4,2023,4,260,268.8,8.800000000000011
9166,2022-03-24,Second Class,Consumer,United States,San Diego,California,West,Technology,Machines,TEC-MA-10000984,3670,4480,4,4,2022,3,14680,17203.2,2523.2000000000007
9167,2022-05-16,Second Class,Consumer,United States,San Diego,California,West,Office Supplies,Paper,OFF-PA-10000418,90,100,1,5,2022,5,90,95.0,5.0
9168,2023-10-09,Second Class,Consumer,United States,San Diego,California,West,Office Supplies,Appliances,OFF-AP-10001242,200,240,3,3,2023,10,600,698.4,98.39999999999998
9169,2023-01-17,Standard Class,Home Office,United States,Jackson,Mississippi,South,Office Supplies,Paper,OFF-PA-10001954,290,320,14,5,2023,1,4060,4256.0,196.0
9170,2022-07-05,Standard Class,Home Office,United States,Jackson,Mississippi,South,Office Supplies,Paper,OFF-PA-10001954,40,50,2,4,2022,7,80,96.0,16.0
9171,2022-01-19,Same Day,Home Office,United States,Oxnard,California,West,Furniture,Furnishings,FUR-FU-10000448,20,30,2,5,2022,1,40,57.0,17.0
9172,2022-01-18,Same Day,Home Office,United States,Oxnard,California,West,Office Supplies,Paper,OFF-PA-10001357,40,50,1,3,2022,1,40,48.5,8.5
9173,2022-08-02,Same Day,Home Office,United States,Oxnard,California,West,Office Supplies,Storage,OFF-ST-10002292,1040,1110,3,3,2022,8,3120,3230.1,110.09999999999991
9174,2022-04-25,Same Day,Home Office,United States,Oxnard,California,West,Office Supplies,Envelopes,OFF-EN-10001219,20,20,3,4,2022,4,60,57.599999999999994,-2.4000000000000057
9175,2022-04-26,Second Class,Consumer,United States,Kent,Washington,West,Technology,Phones,TEC-PH-10002564,60,70,3,3,2022,4,180,203.7,23.69999999999999
9176,2023-10-16,Second Class,Consumer,United States,Kent,Washington,West,Office Supplies,Paper,OFF-PA-10001639,20,20,3,3,2023,10,60,58.199999999999996,-1.8000000000000043
9177,2022-03-02,Standard Class,Corporate,United States,Nashville,Tennessee,South,Office Supplies,Binders,OFF-BI-10001153,30,30,3,2,2022,3,90,88.2,-1.7999999999999972
9178,2023-02-25,Standard Class,Consumer,United States,New York City,New York,East,Technology,Phones,TEC-PH-10003356,10,10,2,4,2023,2,20,19.2,-0.8000000000000007
9179,2022-09-15,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Art,OFF-AR-10001725,20,20,1,3,2022,9,20,19.4,-0.6000000000000014
9180,2022-09-01,Standard Class,Consumer,United States,Westminster,California,West,Technology,Phones,TEC-PH-10002415,600,710,3,5,2022,9,1800,2023.5,223.5
9181,2023-06-29,Standard Class,Consumer,United States,Westminster,California,West,Office Supplies,Binders,OFF-BI-10003355,10,10,3,5,2023,6,30,28.5,-1.5
9182,2023-09-09,Standard Class,Consumer,United States,Westminster,California,West,Office Supplies,Binders,OFF-BI-10000216,30,30,3,5,2023,9,90,85.5,-4.5
9183,2023-11-04,Standard Class,Consumer,United States,Westminster,California,West,Technology,Accessories,TEC-AC-10004803,60,60,4,4,2023,11,240,230.39999999999998,-9.600000000000023
9184,2022-01-02,Standard Class,Consumer,United States,Westminster,California,West,Office Supplies,Paper,OFF-PA-10001970,20,20,2,4,2022,1,40,38.4,-1.6000000000000014
9185,2023-12-26,Standard Class,Consumer,United States,Westminster,California,West,Furniture,Furnishings,FUR-FU-10004848,40,50,1,3,2023,12,40,48.5,8.5
9186,2023-01-30,Standard Class,Consumer,United States,Westminster,California,West,Furniture,Chairs,FUR-CH-10002317,180,210,1,4,2023,1,180,201.6,21.599999999999994
9187,2022-01-21,Standard Class,Consumer,United States,Westminster,California,West,Office Supplies,Appliances,OFF-AP-10002534,1310,1470,5,4,2022,1,6550,7056.0,506.0
9188,2022-08-31,Standard Class,Home Office,United States,Allentown,Pennsylvania,East,Office Supplies,Supplies,OFF-SU-10001935,0,0,2,4,2022,8,0,0.0,0.0
9189,2023-11-27,Standard Class,Home Office,United States,Allentown,Pennsylvania,East,Technology,Accessories,TEC-AC-10000290,20,20,4,5,2023,11,80,76.0,-4.0
9190,2022-12-31,Standard Class,Home Office,United States,Allentown,Pennsylvania,East,Office Supplies,Storage,OFF-ST-10002574,630,660,6,5,2022,12,3780,3762.0,-18.0
9191,2023-03-26,Standard Class,Home Office,United States,Allentown,Pennsylvania,East,Office Supplies,Binders,OFF-BI-10004519,90,100,2,5,2023,3,180,190.0,10.0
9192,2023-12-14,Standard Class,Home Office,United States,Allentown,Pennsylvania,East,Office Supplies,Paper,OFF-PA-10003625,40,50,2,2,2023,12,80,98.0,18.0
